"human","ncbi","mlog10QvalxFC","ENTREZID"
"AKR1A1","LOC107377127",0.0228574426305252,"10327"
"AKR1A1","akr1a1",0.00633648323083656,"10327"
"AKR1A1","LOC107393930",-0.0258507803693413,"10327"
"AKR1B10","LOC107389301",-0.0446167062844878,"57016"
"AKR1B10","LOC107390596",0.271244803452296,"57016"
"AKR1B10","LOC107384342",0.218097062712235,"57016"
"AKR7A2","LOC107385281",-0.00966544169575705,"8574"
"AKT1","akt1",-0.0297297170254069,"207"
"AKT1S1","akt1s1",0.252649682745278,"84335"
"AKT2","LOC107395449",-0.0412679537820929,"208"
"AKT3","LOC107375824",-9.22722120485405e-05,"10000"
"AKT3","LOC107397194",0.121260207346779,"10000"
"AKTIP","aktip",0.0886685999246836,"64400"
"ALAD","alad",-0.361719526601962,"210"
"ALAS1","alas1",-0.0988172004595149,"211"
"ALAS2","LOC107390720",-0.12692586687774,"212"
"ALCAM","LOC107380084",0.00430598788462317,"214"
"ALDH16A1","aldh16a1",-0.305274622398687,"126133"
"ALDH18A1","LOC107387577",0.0761934107170804,"5832"
"ALDH18A1","LOC107375402",-0.423287437266349,"5832"
"ALDH1A2","aldh1a2",0.125290084569115,"8854"
"ALDH1L1","LOC107385971",-0.0056561378182222,"10840"
"ALDH1L2","LOC107372922",-0.0450463749026962,"160428"
"ALDH1L2","LOC107395064",-0.47564986613509,"160428"
"ALDH1L2","aldh1l2",-0.275347885820857,"160428"
"ALDH2","aldh2",-0.0508602141835933,"217"
"ALDH3A2","LOC107380742",0.0200754049158662,"224"
"ALDH3A2","LOC107380741",0.390765516970213,"224"
"ALDH3A2","LOC107386903",-0.0437647895363961,"224"
"ALDH3B1","LOC107391596",0.00218821382486347,"221"
"ALDH3B1","LOC107393834",-0.0715298256429982,"221"
"ALDH4A1","aldh4a1",-0.047676725888393,"8659"
"ALDH5A1","aldh5a1",0.0437647895363961,"7915"
"ALDH6A1","aldh6a1",0.030407285447668,"4329"
"ALDH7A1","aldh7a1",-0.0324942049810286,"501"
"ALDH8A1","aldh8a1",-0.434539084285639,"64577"
"ALDH9A1","LOC107387362",-0.00408178400817192,"223"
"ALDH9A1","LOC107384405",0.00914220350302101,"223"
"ALDOA","LOC107387972",0.205446400378138,"226"
"ALDOB","LOC107375611",0.0190204979765728,"229"
"ALDOC","LOC107379976",0.02088816429946,"230"
"ALDOC","aldoc",0.0816609609019766,"230"
"ALG1","alg1",0.000805257195343436,"56052"
"ALG10","LOC107383719",-0.021719586831476,"84920"
