"human","ncbi","mlog10QvalxFC","ENTREZID"
"AHSG","LOC107396791",0.2774627015917,"197"
"AICDA","LOC107379531",-0.17275624095945,"57379"
"AIDA","aida",-0.236797077013119,"64853"
"AIF1","LOC107378674",0.776931675141432,"199"
"AIF1L","aif1l",0.00361225462208419,"83543"
"AIFM1","aifm1",-0.287323053673227,"9131"
"AIFM1","LOC107389814",-0.0158328783363473,"9131"
"AIFM3","LOC107380383",0.0687196509101897,"150209"
"AIFM3","aifm3",-0.00357627272356271,"150209"
"AIG1","aig1",0.0842605316973873,"51390"
"AIMP1","aimp1",0.00875007863940915,"9255"
"AIMP2","aimp2",0.520228568695167,"7965"
"AIP","aip",0.153302729017639,"9049"
"AIPL1","aipl1",0.392337951300803,"23746"
"AIPL1","LOC107378992",1.25052199151005,"23746"
"AJAP1","ajap1",-0.00618383658587526,"55966"
"AJUBA","LOC107377277",-1.41127239436373,"84962"
"AK1","ak1",0.00916595978462401,"203"
"AK2","ak2",0.735266794076636,"204"
"AK3","ak3",0.716973167028307,"50808"
"AK4","ak4",1.93821507979608,"205"
"AK5","ak5",0.000135916807753881,"26289"
"AK6","LOC107374623",-0.000855706847325717,"102157402"
"AK6","LOC107395218",-0.0225862947729304,"102157402"
"AK7","LOC107372533",-0.0705048961323084,"122481"
"AK7","LOC107372532",0.091605989472688,"122481"
"AK7","LOC107377807",0.0140869850683743,"122481"
"AK8","ak8",0.00525774267058569,"158067"
"AK9","ak9",-0.419958667674674,"221264"
"AKAP10","akap10",0.00372136976920998,"11216"
"AKAP11","akap11",-0.00880882996231788,"11215"
"AKAP11","LOC107377001",0.0184181762031576,"11215"
"AKAP12","LOC107391969",0.399551739975022,"9590"
"AKAP12","LOC107377554",1.86632183680532,"9590"
"AKAP13","akap13",0.477007877917719,"11214"
"AKAP14","akap14",-0.314606506207238,"158798"
"AKAP17A","akap17a",-0.00027952530470018,"8227"
"AKAP6","LOC107396540",-0.534723501372121,"9472"
"AKAP6","LOC107396884",-0.0942210674367655,"9472"
"AKAP7","akap7",0.427796470975405,"9465"
"AKAP8L","LOC107389731",-0.0475402669145814,"26993"
"AKAP9","LOC107392105",-6.0045991492155e-05,"10142"
"AKAP9","akap9",-0.000270169978407556,"10142"
"AKIP1","akip1",-9.41039784415931e-05,"56672"
"AKIRIN1","akirin1",0.032620749507542,"79647"
"AKIRIN2","LOC107392253",0.0513974897641938,"55122"
"AKIRIN2","akirin2",-0.489187855510633,"55122"
"AKNA","LOC107375123",-0.0703051285449433,"80709"
"AKNAD1","LOC107384074",-3.30023478538719,"254268"
"AKR1A1","akr1a1",0.0228896793914027,"10327"
"AKR1A1","LOC107393930",-0.0959095404274829,"10327"
"AKR1A1","LOC107377127",-0.103108911832858,"10327"
"AKR1A1","LOC107384012",0.0624146522748161,"10327"
"AKR1B10","LOC107389301",-7.5999237212605e-06,"57016"
"AKR1B10","LOC107390596",2.49092423944439,"57016"
"AKR1B10","LOC107384342",0.0210079378995868,"57016"
"AKR7A2","LOC107385281",0.554234886166415,"8574"
"AKT1","akt1",-0.432415777942603,"207"
