"human","ncbi","mlog10QvalxFC","ENTREZID"
"ALDH1L2","LOC107372922",0.218083976260312,"160428"
"ALDH1L2","aldh1l2",-0.00384314165022963,"160428"
"ALDH2","aldh2",0.0976439947394515,"217"
"ALDH3A2","LOC107386903",7.35694626494178e-06,"224"
"ALDH3A2","LOC107380741",0.092381796710282,"224"
"ALDH3A2","LOC107380742",0.0215579699191764,"224"
"ALDH3B1","LOC107393834",-0.145009024506402,"221"
"ALDH3B1","LOC107391596",0.129367090763171,"221"
"ALDH4A1","aldh4a1",0.0484160377416378,"8659"
"ALDH5A1","aldh5a1",0.156694905969689,"7915"
"ALDH6A1","aldh6a1",-0.0119760574441114,"4329"
"ALDH7A1","aldh7a1",-0.00296698026651931,"501"
"ALDH8A1","aldh8a1",0.143632474165104,"64577"
"ALDH9A1","LOC107384405",-0.049286656489508,"223"
"ALDH9A1","LOC107387362",-0.00104686334194447,"223"
"ALDOA","LOC107387972",-0.00644681616019951,"226"
"ALDOB","LOC107375611",0.0900736981337898,"229"
"ALDOC","aldoc",0.695083904788381,"230"
"ALDOC","LOC107379976",0.0360251596445062,"230"
"ALG1","alg1",0.00279255086086812,"56052"
"ALG10","LOC107383719",-0.000222166649831991,"84920"
