"human","ncbi","mlog10QvalxFC","ENTREZID"
"TRIM55","LOC107383400",0.0013163274246577,"84675"
"TRIM59","trim59",-0.0519848901127938,"286827"
"TRIM62","LOC107373108",0.056133481198384,"55223"
"TRIM62","LOC107393724",0.0863015779828906,"55223"
"TRIM62","LOC107386941",0.00879944809690532,"55223"
"TRIM62","ermap",-1.54329412766622e-06,"55223"
"TRIM65","trim65",0.00285566496606666,"201292"
"TRIM71","trim71",0.00553515525161492,"131405"
"TRIM8","LOC107375645",0.558449952688464,"81603"
"TRIM8","trim8",0.430358090947125,"81603"
"TRIO","LOC107383187",-2.34056134720338,"7204"
"TRIOBP","triobp",-0.00394839006980199,"11078"
"TRIOBP","LOC107382312",0.155907467348805,"11078"
"TRIP10","LOC107389882",0.0429352627836177,"9322"
"TRIP10","trip10",0.297807168498572,"9322"
"TRIP11","trip11",-0.505293365713702,"9321"
"TRIP12","trip12",0.495447634599388,"9320"
"TRIP4","trip4",-0.209655134819497,"9325"
"TRIP6","LOC107397289",-0.0351956463783969,"7205"
"TRIQK","triqk",0.0301806340294497,"286144"
"TRIT1","trit1",-0.136847133584378,"54802"
"TRMO","trmo",-0.0162322873480447,"51531"
"TRMT1","trmt1",0.26292690278737,"55621"
"TRMT10A","trmt10a",-0.362412352399877,"93587"
"TRMT10B","trmt10b",-0.25568878278599,"158234"
"TRMT10C","trmt10c",-0.488961582584336,"54931"
"TRMT11","trmt11",-0.56022999203043,"60487"
"TRMT112","trmt112",-2.02249161501056,"51504"
"TRMT12","trmt12",-0.12123344868513,"55039"
"TRMT13","trmt13",0.00638356579137502,"54482"
"TRMT1L","LOC107383337",0.0265904585729764,"81627"
"TRMT2A","trmt2a",0.0592736720397222,"27037"
"TRMT2B","trmt2b",-0.0459497714550106,"79979"
"TRMT44","LOC107372636",-0.855168646266038,"152992"
"TRMT44","LOC107377379",0.0137503904015327,"152992"
"TRMT5","trmt5",-1.54329412766622e-06,"57570"
"TRMT6","trmt6",-1.55560023941677,"51605"
"TRMT61A","trmt61a",-0.749494531924348,"115708"
"TRMT61B","LOC107387638",-0.0702160502513459,"55006"
"TRMT61B","trmt61b",-0.376951824593607,"55006"
"TRNAU1AP","LOC107384186",0.565595133749794,"54952"
"TRNAU1AP","trnau1ap",-0.0185484606039859,"54952"
"TRNT1","trnt1",-0.533962482431963,"51095"
"TRO","LOC107396368",0.0164185719476231,"7216"
"TRPC4AP","trpc4ap",-0.123751341496729,"26133"
"TRPM7","trpm7",-0.198225873520899,"54822"
"TRPT1","trpt1",-0.0419576742874282,"83707"
"TRRAP","trrap",-0.378293628926182,"8295"
"TRUB1","LOC107374012",-0.380987338980238,"142940"
"TRUB1","LOC107372633",0.43925653972477,"142940"
"TRUB2","trub2",-0.153709182307529,"26995"
"TSC1","LOC107386302",0.0784740768764515,"7248"
"TSC1","LOC107375136",-0.427420791852328,"7248"
"TSC2","tsc2",-0.00447536125513398,"7249"
"TSC22D1","LOC107390233",-0.00231538173046691,"8848"
"TSC22D1","tsc22d1",0.000126805370779762,"8848"
"TSC22D2","tsc22d2",0.00386401879270391,"9819"
"TSC22D2","LOC107392740",0.114479598175037,"9819"
"TSC22D3","LOC107372395",0.0140906727201045,"1831"
"TSC22D3","LOC107377168",0.0406751907717886,"1831"
"TSEN15","tsen15",-0.787884327440745,"116461"
"TSEN2","tsen2",0.00988703069500528,"80746"
"TSEN34","tsen34",0.0223600497680725,"79042"
"TSEN54","tsen54",0.0456087266053035,"283989"
"TSFM","tsfm",-0.621355222260677,"10102"
"TSG101","tsg101",0.25671437959754,"7251"
"TSHZ1","tshz1",0.721112504151926,"10194"
"TSHZ3","tshz3",0.0784740768764515,"57616"
"TSKU","tsku",0.119366816997548,"25987"
"TSN","tsn",-0.591134341892031,"7247"
"TSNAX","tsnax",-0.152980953638287,"7257"
"TSPAN1","LOC107382227",-0.801786750422065,"10103"
"TSPAN11","LOC107385598",0.236727550980843,"441631"
"TSPAN13","tspan13",-0.0263441759578258,"27075"
"TSPAN14","tspan14",2.18421280184151,"81619"
"TSPAN15","tspan15",0.319957481658769,"23555"
"TSPAN15","LOC107373979",0.118132713938472,"23555"
"TSPAN15","LOC107372353",3.45203174315422,"23555"
"TSPAN15","LOC107373194",-0.11998696014652,"23555"
"TSPAN18","LOC107388615",0.104523718556622,"90139"
"TSPAN3","LOC107394068",2.1788144062423,"10099"
"TSPAN3","tspan3",0.0863015779828906,"10099"
"TSPAN31","tspan31",-0.0280964405209958,"6302"
"TSPAN33","tspan33",0.00225206922867478,"340348"
"TSPAN5","LOC107375257",-0.00595109103206309,"10098"
"TSPAN5","LOC107384747",-0.0014128133549953,"10098"
"TSPAN7","tspan7",0.0164185719476231,"7102"
"TSPAN7","LOC107378166",0.0204028954581978,"7102"
"TSPAN8","LOC107387648",1.50059071993946,"7103"
